codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_dia,ocorrencia_horario,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,aeronave_matricula,aeronave_equipamento,aeronave_fabricante,aeronave_modelo,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_peso_maximo_decolagem,aeronave_quantidade_assentos,aeronave_ano_fabricacao,aeronave_pais_registro,aeronave_categoria_registro,aeronave_segmento_aviacao,aeronave_origem_voo,aeronave_destino_voo,aeronave_fase_voo,aeronave_tipo_operacao,aeronave_nivel_dano,quantidade_fatalidades,quantidade_fatores_contribuintes,dia_extracao,ano,latitude,longitude
201610162017442,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2016-10-12,20:30:00,CARACARAI,RR,BRASIL,****,PTRVM,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PISTÃO,2.0,2155,6.0,1985.0,BRASIL,TPP,PARTICULAR,****,SBBV,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2016,1.81,-61.12
201603221310207,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2016-03-18,18:30:00,CARACARAI,RR,BRASIL,SWQI,PRHCT,HELICÓPTERO,HELIBRAS,AS 350 B2,TURBOEIXO,1.0,2250,6.0,2012.0,BRASIL,AIF,ADMINISTRAÇÃO INDIRETA,SWQI,SWQI,APROXIMAÇÃO FINAL,OPERAÇÃO ESPECIALIZADA,LEVE,,0,2018-05-06,2016,1.81,-61.12
201706152048494,ACIDENTE,FALHA DO MOTOR EM VOO,2017-06-14,18:00:00,CARACARAI,RR,BRASIL,SJLU,PTKGC,AVIÃO,CESSNA AIRCRAFT,U206F,PISTÃO,1.0,1633,6.0,1974.0,BRASIL,TPX,TÁXI AÉREO,SWPD,SJLU,CRUZEIRO,VOO NÃO REGULAR,***,,0,2018-05-06,2017,1.81,-61.12
201709191425309,ACIDENTE,FALHA DO MOTOR EM VOO,2017-09-15,13:00:00,CARACARAI,RR,BRASIL,****,PTJPW,AVIÃO,CESSNA AIRCRAFT,U206F,PISTÃO,1.0,1633,6.0,1974.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,1.0,0,2018-05-06,2017,1.81,-61.12
201310032800757,INCIDENTE,FALHA DO MOTOR EM VOO,2013-10-03,13:28:00,CARACARAI,RR,BRASIL,****,PTEYU,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,7.0,1979.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,NENHUM,,0,2018-05-06,2013,1.81,-61.12
201301037430197,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2013-01-03,17:00:00,CARAGUATATUBA,SP,BRASIL,****,PRDUB,HELICÓPTERO,ROBINSON HELICOPTER,R66,TURBOEIXO,1.0,1225,5.0,2011.0,BRASIL,TPP,PARTICULAR,SBSJ,SJDO,CRUZEIRO,VOO PRIVADO,DESTRUÍDA,2.0,0,2018-05-06,2013,-23.62,-45.41
201207262003722,ACIDENTE,PERDA DE CONTROLE EM VOO,2012-07-26,12:00:00,CARAGUATATUBA,SP,BRASIL,****,PUTBW,ULTRALEVE,***,ADVENTURE,PISTÃO,1.0,420,2.0,2007.0,BRASIL,PET,EXPERIMENTAL,****,****,CRUZEIRO,VOO EXPERIMENTAL,DESTRUÍDA,1.0,0,2018-05-06,2012,-23.62,-45.41
201504021686043,ACIDENTE,COM COMANDOS DE VOO,2015-04-02,20:00:00,CARAPICUIBA,SP,BRASIL,****,PPLLS,HELICÓPTERO,EUROCOPTER FRANCE,EC 155 B1,TURBOEIXO,2.0,4920,10.0,2010.0,BRASIL,TPP,PARTICULAR,SIAV,SIAV,CRUZEIRO,VOO PRIVADO,DESTRUÍDA,5.0,7,2018-05-06,2015,-23.52,-46.83
201711231259075,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,2017-11-20,18:30:00,CARATINGA,MG,BRASIL,SNCT,PTMCC,AVIÃO,EMBRAER,EMB-121A1,TURBOÉLICE,2.0,5670,8.0,1983.0,BRASIL,TPP,PARTICULAR,SNCT,SNCT,PARTIDA DO MOTOR,VOO PRIVADO,LEVE,,0,2018-05-06,2017,-19.79,-42.13
201111271480512,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,2011-11-27,13:40:00,CARAUARI,AM,BRASIL,****,PRMEW,HELICÓPTERO,EUROCOPTER DEUTSCHLAND,BO-105S,TURBOEIXO,2.0,2500,6.0,1997.0,BRASIL,M05,MÚLTIPLA,SWCA,SWCA,CRUZEIRO,TÁXI AÉREO,LEVE,,0,2018-05-06,2011,-4.88,-66.89
201410142592131,INCIDENTE,OUTROS,2014-10-14,19:20:00,CARAUARI,AM,BRASIL,SWCA,PRTTM,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-500,TURBOÉLICE,2.0,18600,52.0,1997.0,BRASIL,TPR,REGULAR,****,****,ESTACIONAMENTO,VOO REGULAR,NENHUM,,0,2018-05-06,2014,-4.88,-66.89
201203296440944,INCIDENTE,COM LANÇAMENTO DE CARGA,2012-03-29,15:20:00,CARAUARI,AM,BRASIL,****,PRRUS,HELICÓPTERO,MIL HELICOPTER,MI-171A1,TURBOEIXO,2.0,13000,30.0,2011.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,NENHUM,,2,2018-05-06,2012,-4.88,-66.89
201110098818912,ACIDENTE,PERDA DE CONTROLE EM VOO,2011-10-09,19:35:00,CARAUARI,AM,BRASIL,SWCA,PRRCH,HELICÓPTERO,HELIBRAS,AS 350 B2,TURBOEIXO,1.0,2250,6.0,2009.0,BRASIL,TPX,TÁXI AÉREO,SWCA,SWCA,TÁXI,TÁXI AÉREO,SUBSTANCIAL,,7,2018-05-06,2011,-4.88,-66.89
201506023173157,INCIDENTE,ESTOURO DE PNEU,2015-06-02,20:53:00,CARAUARI,AM,BRASIL,SWCA,PRTTK,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-500,TURBOÉLICE,2.0,18600,52.0,1996.0,BRASIL,TPR,REGULAR,SWCA,SWCA,POUSO,VOO REGULAR,NENHUM,,0,2018-05-06,2015,-4.88,-66.89
201703200222152,INCIDENTE GRAVE,ESTOURO DE PNEU,2017-03-17,13:25:00,CARAUARI,AM,BRASIL,SWCA,PTOQT,AVIÃO,CESSNA AIRCRAFT,208B,TURBOÉLICE,1.0,3969,11.0,1992.0,BRASIL,TPX,TÁXI AÉREO,SWFN,SWCA,POUSO,TÁXI AÉREO,LEVE,,0,2018-05-06,2017,-4.88,-66.89
201207137275797,INCIDENTE,PERDA DE COMPONENTE EM VOO,2012-07-13,11:40:00,CARAUARI,AM,BRASIL,****,PTHTP,HELICÓPTERO,BELL HELICOPTER,212,TURBOEIXO,2.0,5080,15.0,1980.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,LEVE,,0,2018-05-06,2012,-4.88,-66.89
201509209112862,INCIDENTE,ESTOURO DE PNEU,2015-09-20,10:54:00,CARAUARI,AM,BRASIL,SWCA,PRTTK,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-500,TURBOÉLICE,2.0,18600,52.0,1996.0,BRASIL,TPR,REGULAR,SBEG,SWCA,CORRIDA APÓS POUSO,VOO REGULAR,NENHUM,,0,2018-05-06,2015,-4.88,-66.89
201210101645232,INCIDENTE,FALHA DO MOTOR EM VOO,2012-10-10,15:30:00,CARAUARI,AM,BRASIL,SWCA,PRHRU,HELICÓPTERO,SIKORSKY AIRCRAFT,S-61N,TURBOEIXO,2.0,8618,21.0,1972.0,BRASIL,TPP,PARTICULAR,****,****,APROXIMAÇÃO FINAL,VOO PRIVADO,NENHUM,,0,2018-05-06,2012,-4.88,-66.89
201006271616323,INCIDENTE,COM LANÇAMENTO DE CARGA,2010-06-27,17:45:00,CARAUARI,AM,BRASIL,****,PRAEL,HELICÓPTERO,SIKORSKY AIRCRAFT,S-61N,TURBOEIXO,2.0,9299,21.0,1978.0,BRASIL,TPX,TÁXI AÉREO,****,****,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,LEVE,,0,2018-05-06,2010,-4.88,-66.89
201108081240373,INCIDENTE,OUTROS,2011-08-08,16:40:00,CARAUARI,AM,BRASIL,****,PRHRR,HELICÓPTERO,SIKORSKY AIRCRAFT,S-61N,TURBOEIXO,2.0,8618,21.0,1967.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,LEVE,,0,2018-05-06,2011,-4.88,-66.89
201702092310487,ACIDENTE,COM TREM DE POUSO,2017-02-08,12:50:00,CARAVELAS,BA,BRASIL,SJNQ,PRORL,AVIÃO,CESSNA AIRCRAFT,210R,PISTÃO,1.0,1746,0.0,1986.0,BRASIL,TPP,PARTICULAR,SJNQ,SBVT,SUBIDA,VOO PRIVADO,SUBSTANCIAL,,1,2018-05-06,2017,-17.73,-39.26
201406302929350,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2014-06-30,21:12:00,CARAZINHO,RS,BRASIL,SSIJ,PTNKG,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,PISTÃO,1.0,1202,4.0,1976.0,BRASIL,TPP,PARTICULAR,SSDO,SSIJ,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,3,2018-05-06,2014,-28.28,-52.78
201009157803495,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,2010-09-15,20:00:00,CARAZINHO,RS,BRASIL,SSKZ,PTNVM,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711T,PISTÃO,1.0,1247,4.0,1980.0,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,VOO PRIVADO,NENHUM,,0,2018-05-06,2010,-28.28,-52.78
201312304503043,ACIDENTE,PERDA DE CONTROLE NO SOLO,2013-12-30,11:35:00,CARAZINHO,RS,BRASIL,SSKZ,PPGQW,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1993.0,BRASIL,PRI,INSTRUÇÃO,SSKZ,****,ARREMETIDA NO SOLO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,2,2018-05-06,2013,-28.28,-52.78
201405092514656,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2014-05-09,16:05:00,CARAZINHO,RS,BRASIL,SSKZ,PTGXF,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,PISTÃO,1.0,1800,1.0,1981.0,BRASIL,SAE-AG,AGRÍCOLA,SSKZ,****,POUSO,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,3,2018-05-06,2014,-28.28,-52.78
201308317464511,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2013-08-31,15:10:00,CARAZINHO,RS,BRASIL,SSKZ,PPGFN,AVIÃO,AERO BOERO,AB-180,PISTÃO,1.0,844,2.0,1992.0,BRASIL,PRI,INSTRUÇÃO,SSKZ,****,POUSO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,1,2018-05-06,2013,-28.28,-52.78
201309059985514,ACIDENTE,PERDA DE CONTROLE NO SOLO,2013-09-05,20:20:00,CARAZINHO,RS,BRASIL,SSKZ,PTUAW,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,PISTÃO,1.0,1800,1.0,1985.0,BRASIL,SAE,ESPECIALIZADA,SSKZ,SSKZ,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,LEVE,,1,2018-05-06,2013,-28.28,-52.78
201210251878431,INCIDENTE,TRÁFEGO AÉREO,2012-10-25,17:48:00,CARLOS CHAGAS,MG,BRASIL,****,PRMHM,AVIÃO,AIRBUS INDUSTRIE,A320-214,JATO,2.0,77000,184.0,2007.0,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2012,-17.7,-40.76
201111263556370,ACIDENTE,DESORIENTAÇÃO ESPACIAL,2011-11-26,14:00:00,CARMO DO CAJURU,MG,BRASIL,****,PRLJL,AVIÃO,CIRRUS DESIGN,SR20,PISTÃO,1.0,1383,4.0,2008.0,BRASIL,TPP,PARTICULAR,SBBH,SNUH,CRUZEIRO,VOO PRIVADO,DESTRUÍDA,2.0,0,2018-05-06,2011,-20.18,-44.77
201403038642777,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2014-03-03,11:26:00,CAROLINA,MA,BRASIL,****,PTUHL,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,PISTÃO,1.0,1800,1.0,1993.0,BRASIL,TPX,TÁXI AÉREO,****,****,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,1.0,0,2018-05-06,2014,-7.33,-47.46
200912236609154,ACIDENTE,INDETERMINADO,2009-12-23,16:44:00,CAROLINA,MA,BRASIL,****,PRVVC,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,PISTÃO,1.0,1134,4.0,2009.0,BRASIL,TPP,PARTICULAR,SBMT,****,CRUZEIRO,VOO PRIVADO,DESTRUÍDA,2.0,12,2018-05-06,2009,-7.33,-47.46
201204045632749,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2012-04-04,10:45:00,CARUARU,PE,BRASIL,SNRU,PRDIX,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PISTÃO,2.0,2155,6.0,2000.0,BRASIL,TPX,TÁXI AÉREO,SBRF,SNRU,POUSO,TÁXI AÉREO,SUBSTANCIAL,,3,2018-05-06,2012,-8.28,-35.97
201305112104032,ACIDENTE,PERDA DE CONTROLE NO SOLO,2013-05-11,11:30:00,CARUARU,PE,BRASIL,SNRU,PPRTX,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,PISTÃO,1.0,587,2.0,1946.0,BRASIL,PRI,INSTRUÇÃO,SNRU,****,ARREMETIDA NO SOLO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,0,2018-05-06,2013,-8.28,-35.97
201303107670923,INCIDENTE GRAVE,POUSO SEM TREM,2013-03-10,12:30:00,CARUARU,PE,BRASIL,SNRU,PTNHB,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,PISTÃO,1.0,1202,4.0,1976.0,BRASIL,TPP,PARTICULAR,SNRU,SNRU,POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2013,-8.28,-35.97
201102116539251,INCIDENTE GRAVE,COM TREM DE POUSO,2011-02-11,21:45:00,CARUARU,PE,BRASIL,****,PTESF,AVIÃO,EMBRAER,EMB-820C NAVAJO,PISTÃO,2.0,3175,8.0,1978.0,BRASIL,TPX,TÁXI AÉREO,****,****,TÁXI,TÁXI AÉREO,SUBSTANCIAL,,0,2018-05-06,2011,-8.28,-35.97
201612061638387,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,2016-12-03,10:25:00,CARUARU,PE,BRASIL,****,PPRTO,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,PISTÃO,1.0,587,2.0,1946.0,BRASIL,PRI,INSTRUÇÃO,SNRU,SNRU,MANOBRA,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2016,-8.28,-35.97
201108211854849,INCIDENTE GRAVE,TRÁFEGO AÉREO,2011-08-21,11:46:00,CARUARU,PE,BRASIL,****,PTLPK,AVIÃO,CESSNA AIRCRAFT,550,JATO,2.0,6033,10.0,1978.0,BRASIL,TPX,TÁXI AÉREO,****,****,DECOLAGEM,TÁXI AÉREO,NENHUM,,0,2018-05-06,2011,-8.28,-35.97
201106049601172,ACIDENTE,PERDA DE CONTROLE EM VOO,2011-06-04,13:00:00,CARUARU,PE,BRASIL,****,PPRTX,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,PISTÃO,1.0,587,2.0,1946.0,BRASIL,PRI,INSTRUÇÃO,SNRU,SNRU,CIRCUITO DE TRÁFEGO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,7,2018-05-06,2011,-8.28,-35.97
201007264558261,INCIDENTE,OUTROS,2010-07-26,22:30:00,CARUARU,PE,BRASIL,****,PTENO,AVIÃO,EMBRAER,EMB-820C NAVAJO,PISTÃO,2.0,3175,10.0,1978.0,BRASIL,TPX,TÁXI AÉREO,****,****,TÁXI,TÁXI AÉREO,LEVE,,0,2018-05-06,2010,-8.28,-35.97
201108211854849,INCIDENTE GRAVE,TRÁFEGO AÉREO,2011-08-21,11:46:00,CARUARU,PE,BRASIL,****,PPRTO,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,PISTÃO,1.0,587,2.0,1946.0,BRASIL,PRI,INSTRUÇÃO,****,****,POUSO,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2011,-8.28,-35.97
201509204695120,ACIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,2015-09-20,17:30:00,CASA BRANCA,SP,BRASIL,****,PRSOR,AVIÃO,AEROMOT,AMT-200SO,PISTÃO,1.0,1050,2.0,2007.0,BRASIL,SAE-AL,ESPECIALIZADA,SDKB,SDKB,ESPECIALIZADA,OPERAÇÃO ESPECIALIZADA,SUBSTANCIAL,,2,2018-05-06,2015,-21.77,-47.08
201208205247779,INCIDENTE,PERDA DE CONTROLE NO SOLO,2012-08-20,16:55:00,CASCAVEL,PR,BRASIL,SBCA,PPPTP,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,TURBOÉLICE,2.0,22500,73.0,2009.0,BRASIL,TPR,REGULAR,****,****,POUSO,VOO REGULAR,NENHUM,,0,2018-05-06,2012,-24.95,-53.45
201609221401445,INCIDENTE,FALHA DO MOTOR EM VOO,2016-09-17,01:50:00,CASCAVEL,PR,BRASIL,SBCA,PTWZC,AVIÃO,RAYTHEON AIRCRAFT,C90A,TURBOÉLICE,2.0,4377,7.0,1998.0,BRASIL,TPX,TÁXI AÉREO,SBTD,SBPA,SUBIDA,VOO PRIVADO,NENHUM,,0,2018-05-06,2016,-24.95,-53.45
200904012606504,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2009-04-01,10:33:00,CASCAVEL,PR,BRASIL,SBCA,PTVEZ,AVIÃO,EMBRAER,EMB-820C CARAJA,TURBOÉLICE,2.0,3629,8.0,1988.0,BRASIL,TPX,TÁXI AÉREO,****,****,TÁXI,TÁXI AÉREO,NENHUM,,0,2018-05-06,2009,-24.95,-53.45
201005197280476,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,2010-05-19,08:10:00,CASCAVEL,PR,BRASIL,SBCA,PTGKQ,AVIÃO,EMBRAER,EMB-110P,TURBOÉLICE,2.0,5600,20.0,1976.0,BRASIL,TPX,TÁXI AÉREO,SDCO,SBCA,POUSO,TÁXI AÉREO,DESTRUÍDA,,19,2018-05-06,2010,-24.95,-53.45
201205254171737,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,2012-05-25,20:45:00,CASCAVEL,PR,BRASIL,SBCA,PTDFZ,AVIÃO,CESSNA AIRCRAFT,150H,PISTÃO,1.0,725,2.0,1968.0,BRASIL,PRI,INSTRUÇÃO,****,****,DESCIDA,VOO DE INSTRUÇÃO,SUBSTANCIAL,,2,2018-05-06,2012,-24.95,-53.45
201209285869084,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2012-09-28,17:30:00,CASCAVEL,PR,BRASIL,SBCA,PRATH,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,TURBOÉLICE,2.0,23000,75.0,2012.0,BRASIL,TPR,REGULAR,****,****,POUSO,VOO REGULAR,LEVE,,5,2018-05-06,2012,-24.95,-53.45
201002254209633,INCIDENTE,FALHA DO MOTOR EM VOO,2010-02-25,11:17:00,CASCAVEL,PR,BRASIL,SBCA,PRVLA,AVIÃO,LET AIRCRAFT INDUSTRIES,L410UVP-E20,TURBOÉLICE,2.0,6600,21.0,1988.0,BRASIL,TPR,REGULAR,****,****,APROXIMAÇÃO FINAL,VOO REGULAR,NENHUM,,0,2018-05-06,2010,-24.95,-53.45
201511068459412,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,2015-11-06,18:50:00,CASCAVEL,PR,BRASIL,SBCA,PUKLK,ULTRALEVE,FLYER INDUSTRIA AERONAUTICA LTDA,STORM-30B,PISTÃO,1.0,540,2.0,2001.0,BRASIL,PET,EXPERIMENTAL,SBCA,SIJR,TÁXI,VOO PRIVADO,LEVE,,0,2018-05-06,2015,-24.95,-53.45
201512233613717,INCIDENTE,ESTOURO DE PNEU,2015-12-23,13:20:00,CASCAVEL,PR,BRASIL,SBCA,PTJGA,AVIÃO,MITSUBISHI,MU-2B-25,TURBOÉLICE,2.0,4500,8.0,1973.0,BRASIL,TPP,PARTICULAR,SBMG,SBKP,TÁXI,VOO PRIVADO,LEVE,,0,2018-05-06,2015,-24.95,-53.45
201208128897520,INCIDENTE,PERDA DE CONTROLE NO SOLO,2012-08-12,18:00:00,CASCAVEL,PR,BRASIL,SBCA,PRATG,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,TURBOÉLICE,2.0,23000,75.0,2012.0,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,VOO REGULAR,LEVE,,0,2018-05-06,2012,-24.95,-53.45
200901294528354,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2009-01-29,00:30:00,CASCAVEL,PR,BRASIL,SBCA,PPPTF,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-320,TURBOÉLICE,2.0,16900,50.0,1988.0,BRASIL,TPR,REGULAR,****,****,SUBIDA,VOO REGULAR,NENHUM,,0,2018-05-06,2009,-24.95,-53.45
201310015470917,INCIDENTE,ESTOURO DE PNEU,2013-10-01,18:45:00,CASCAVEL,PR,BRASIL,SBCA,PRBES,AVIÃO,BEECH AIRCRAFT,B60,PISTÃO,2.0,3073,6.0,1976.0,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2013,-24.95,-53.45
201001109069046,INCIDENTE GRAVE,FOGO EM VOO,2010-01-10,23:15:00,CASCAVEL,PR,BRASIL,****,PPPTO,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,TURBOÉLICE,2.0,22500,73.0,2008.0,BRASIL,TPR,REGULAR,****,****,ARREMETIDA NO AR,VOO REGULAR,LEVE,,3,2018-05-06,2010,-24.95,-53.45
201602151555394,INCIDENTE,ESTOURO DE PNEU,2016-02-12,18:06:00,CASCAVEL,PR,BRASIL,SBCA,PRLSI,AVIÃO,BEECH AIRCRAFT,58,PISTÃO,2.0,2494,6.0,1991.0,BRASIL,TPX,TÁXI AÉREO,SBTD,SBCA,CORRIDA APÓS POUSO,TÁXI AÉREO,NENHUM,,0,2018-05-06,2016,-24.95,-53.45
201303237797626,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,2013-03-23,17:26:00,CASCAVEL,PR,BRASIL,SBCA,PRATV,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,TURBOÉLICE,2.0,23000,75.0,2012.0,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,VOO REGULAR,LEVE,,0,2018-05-06,2013,-24.95,-53.45
201312158498040,ACIDENTE,COM HÉLICE,2013-12-15,14:25:00,CASCAVEL,PR,BRASIL,SBCA,PUFSC,ULTRALEVE,FABIANO COSTA,AGUIAII,PISTÃO,1.0,550,2.0,2005.0,BRASIL,PET,EXPERIMENTAL,****,****,CORRIDA APÓS POUSO,VOO EXPERIMENTAL,SUBSTANCIAL,,0,2018-05-06,2013,-24.95,-53.45
201001242939426,ACIDENTE,PERDA DE CONTROLE EM VOO,2010-01-24,16:15:00,CASIMIRO DE ABREU,RJ,BRASIL,****,PUMEL,ULTRALEVE,***,MISTRAL 582C,PISTÃO,1.0,430,2.0,2000.0,BRASIL,PET,EXPERIMENTAL,****,****,SUBIDA,VOO EXPERIMENTAL,SUBSTANCIAL,1.0,0,2018-05-06,2010,-22.48,-42.2
201704191446339,ACIDENTE,INDETERMINADO,2017-04-14,20:45:00,CASSILANDIA,MS,BRASIL,SSCL,PRLPW,AVIÃO,CESSNA AIRCRAFT,172N,PISTÃO,1.0,1043,4.0,1980.0,BRASIL,TPP,PARTICULAR,SSCL,SSCL,INDETERMINADA,VOO PRIVADO,SUBSTANCIAL,2.0,0,2018-05-06,2017,-19.11,-51.73
201104164777499,ACIDENTE,PANE SECA,2011-04-16,16:15:00,CASTELO,ES,BRASIL,****,PTVCU,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,PISTÃO,1.0,1157,4.0,1986.0,BRASIL,PRI,INSTRUÇÃO,****,SIVU,MANOBRA,VOO DE INSTRUÇÃO,SUBSTANCIAL,,4,2018-05-06,2011,-20.6,-41.18
201307265460106,ACIDENTE,PERDA DE CONTROLE NO SOLO,2013-07-26,18:25:00,CASTRO,PR,BRASIL,SSQT,PPFGQ,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,2.0,1988.0,BRASIL,PRI,INSTRUÇÃO,SBBI,SBBI,ARREMETIDA NO SOLO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,1,2018-05-06,2013,-24.79,-50.01
201709181817508,INCIDENTE GRAVE,POUSO BRUSCO,2017-09-15,16:00:00,CATALÃO,GO,BRASIL,SWKT,PTWXX,AVIÃO,CESSNA AIRCRAFT,T206H,PISTÃO,1.0,1633,6.0,2013.0,BRASIL,TPP,PARTICULAR,SBGO,SWKT,POUSO,VOO PRIVADO,***,,0,2018-05-06,2017,-9.42,-30.89
201210074703106,INCIDENTE GRAVE,COM TREM DE POUSO,2012-10-07,15:30:00,CATANDUVA,SP,BRASIL,SDCD,PTELG,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,6.0,1977.0,BRASIL,TPP,PARTICULAR,SDAM,SDCD,POUSO,VOO PRIVADO,SUBSTANCIAL,,1,2018-05-06,2012,-21.13,-48.97
201504163487227,ACIDENTE,FALHA DO MOTOR EM VOO,2015-04-16,20:45:00,CATANDUVA,SP,BRASIL,****,PPHRH,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,587,2.0,1964.0,BRASIL,PRI,INSTRUÇÃO,SDCD,SDCD,CIRCUITO DE TRÁFEGO,VOO DE INSTRUÇÃO,SUBSTANCIAL,,1,2018-05-06,2015,-21.13,-48.97
200812182209112,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2008-12-18,10:00:00,CATANDUVAS,PR,BRASIL,****,PTGSF,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,PISTÃO,1.0,1800,1.0,1977.0,BRASIL,SAE-AG,AGRÍCOLA,****,****,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,2,2018-05-06,2008,-25.2,-53.15
201510062922400,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2015-10-06,14:33:00,CATAS ALTAS,MG,BRASIL,****,PTNKU,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,PISTÃO,1.0,1202,4.0,1977.0,BRASIL,TPP,PARTICULAR,SNCT,SNPA,CRUZEIRO,VOO PRIVADO,DESTRUÍDA,2.0,0,2018-05-06,2015,-20.07,-43.4
